PROJECT_NAME,ID #,UNIT_NAME,DISPLAY_NAME,UNIT_DESCRIPTION,ADDRESS,BUILDING NAME,BLG LATITUDE,BLG LONGITUDE,BLG ALTITUDE,BLG ROTATION,BLG SCALE,BLG MIRROR X,BLG MIRROR Y,BUILDING SECTION,BUILDING_SECTION_HTML_COLOR,UNIQUE_UNIT_ID,FLOOR,ORIENTATION,# BEDROOMS,# BATHROOMS,AREA_M2 ,AREA_SQFT,PRICE,AVAILABILITY,AVAILABILITY_HTML_COLOR,FOR SALE-BOOLEAN,FOR RENT-BOOLEAN,PRIVATE GARDEN-BOOLEAN,FULL VASTU-BOOLEAN,COMBINABLE-BOOLEAN,SERVICE ROOM-BOOLEAN,ENCLOSED KITCHEN-BOOLEAN,OPEN KITCHEN-BOOLEAN,HOME OFFICE-BOOLEAN,DUPLEX-BOOLEAN,MODERN-BOOLEAN,CLASSIC-BOOLEAN,URL,BASE PRICE,ADJUSTED PRICE,Same_Units,LOWRES_FLOORPLANS,HIGHRES_FLOORPLANS,IMG_BUILDING_PLAN,IMG_BUILDING_PLAN2,IMG_INTERIORS,IMG_360,MEDIA,N/A,INDOOR CARPET AREA_M2_MARKETING,OUTDOOR CARPET AREA_M2_MARKETING,INDOOR CARPET AREA_SQFT_MARKETING,OUTDOOR CARPET AREA_SQFT_MARKETING,Entrance Hall_meters_Dimensions,Living_meters_Dimensions,Dining_meters_Dimensions,Kitchen_meters_Dimensions,Office / Library_meters_Dimensions,Bedroom #1_meters_Dimensions,Master Bedroom_meters_Dimensions,Bedroom #2_meters_Dimensions,Bedroom #3_meters_Dimensions,Bedroom #4_meters_Dimensions,Bedroom #5_meters_Dimensions,Bedroom #6_meters_Dimensions,Bathroom #1_meters_Dimensions,Master Bathroom_meters_Dimensions,Bathroom #2_meters_Dimensions,Bathroom #3_meters_Dimensions,Bathroom #4_meters_Dimensions,Bathroom #5_meters_Dimensions,Misc #1_meters_Dimensions,Misc #2_meters_Dimensions,Balcony #1_meters_Dimensions,Balcony #2_meters_Dimensions,Balcony #3_meters_Dimensions,Balcony #4_meters_Dimensions,Balcony #5_meters_Dimensions,Balcony #6_meters_Dimensions,Entrance Hall_feet_Dimensions,Living_feet_Dimensions,Dining_feet_Dimensions,Kitchen_feet_Dimensions,Office / Library_feet_Dimensions,Bedroom #1_feet_Dimensions,Master Bedroom_feet_Dimensions,Bedroom #2_feet_Dimensions,Bedroom #3_feet_Dimensions,Bedroom #4_feet_Dimensions,Bedroom #5_feet_Dimensions,Bedroom #6_feet_Dimensions,Bathroom #1_feet_Dimensions,Master Bathroom_feet_Dimensions,Bathroom #2_feet_Dimensions,Bathroom #3_feet_Dimensions,Bathroom #4_feet_Dimensions,Bathroom #5_feet_Dimensions,Misc #1_feet_Dimensions,Misc #2_feet_Dimensions,Balcony #1_feet_Dimensions,Balcony #2_feet_Dimensions,Balcony #3_feet_Dimensions,Balcony #4_feet_Dimensions,Balcony #5_feet_Dimensions,Balcony #6_feet_Dimensions
San Diego Downtown,276,2906,2906,2 BEDROOM,"2906, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,HIGH RISE APTS.,#FFBE83FF,T5-2bed-D,26,west & North,2.0,2.0,124,1335,6500,BOOKED,#CBAD86FF,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,5426,6457,"1706, 1804, 1904, 2006, 2105, 2206, 2306, 2406, 2705, 2807, 2906",T5-2BED-D_Floorplan.png,N/A,HOTEL_26_BlgPlan.png,N/A,T5-2BED-D_Interiors_xx.ext,T5-2BED-D_360_xx.jpg,T5-2BED-D_media_xx.ext,N/A,111,13,1200,140,8.5 x 1.7,5.5 x 3.2,5.5 x 2.6,4.1 x 2.4,,,4.4 x 3.7,3.7 x 2.6,,,,,,2.8 x 1.4,2.6 x 1.4,,,,,,4.6 x 1.3,3.5 x 2.0,,,,,"27' 11"" x 5' 7""","18' 1"" x 10' 6""","18' 1"" x 8' 6""","13' 5"" x 7' 10""",,,"14' 5"" x 12' 2""","12' 2"" x 8' 6""",,,,,,"9' 2"" x 4' 7""","8' 6"" x 4' 7""",,,,,,"15' 1"" x 4' 3""","11' 6"" x 6' 7""",,,,
San Diego Downtown,277,2907,2907,1 BEDROOM,"2907, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,HIGH RISE APTS.,#FFBE83FF,T5-1bed-A,26,north,1.0,1.0,96,1033,4900,AVAILABLE,#FFBC00FF,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,4121,4904,"1009, 1109, 1210, 1310, 1410, 1508, 1708, 1806, 1906, 2008, 2107, 2208, 2308, 2408, 2508, 2607, 2707, 2808, 2907",T5-1BED-A_Floorplan.png,N/A,HOTEL_26_BlgPlan.png,N/A,T5-1BED-A_Interiors_xx.ext,T5-1BED-A_360_xx.jpg,T5-1BED-A_media_xx.ext,N/A,96,0,1040,0,,6.8 x 4.1,4.3 x 3.8,4.0 x 2.6,,3.9 x 3.8,,,,,,,2.6 x 1.4,,,,,,,,,,,,,,,"22' 4"" x 13' 5""","14' 1"" x 12' 6""","13' 1"" x 8' 6""",,"12' 10"" x 12' 6""",,,,,,,"8' 6"" x 4' 7""",,,,,,,,,,,,,
San Diego Downtown,278,T4-26A,T4-26A,3 BEDROOM,"T4-26A 650 Pacific Hwy, San Diego, CA 92101",SENTO RESIDENCES,32.71225,-117.17147,,,,,,HIGH RISE APTS.,#FFBE83FF,T4-A1,26,North & East & West,3.0,3.0,211,2271,3526200,AVAILABLE,#FFBC00FF,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,2963234,3526249,"T4-10A, T4-11A, T4-12A, T4-13A, T4-14A, T4-15A, T4-18A, T4-19A, T4-20A, T4-21A, T4-22A, T4-23A, T4-24A, T4-25A, T4-26A, T4-27A, T4-28A, T4-8A, T4-9A",T4-A1_Floorplan.png,N/A,SENTO_RESIDENCES_26_BlgPlan.png,N/A,T4-A1_Interiors_xx.ext,T4-A1_360_xx.jpg,T4-A1_media_xx.ext,N/A,180,31,1940,340,,5.2 X 5.0,5.2 X 4.0,4.9 X 2.6,,,5.4 x 3.3,4.7 x 3.4,5.5 x 2.9,,,,,2.7 X 1.8,3.4 x 2.6,2.7 x 1.8,,,,,6.4 x 3.8,2.6 x 2.2,,,,,,"17' 1"" x 16' 5""","17' 1"" x 13' 1""","16' 1"" x 8' 6""",,,"17' 9"" x 10' 10""","15' 5"" x 11' 2""","18' 1"" x 9' 6""",,,,,"8' 10"" x 5' 11""","11' 2"" x 8' 6""","8' 10"" x 5' 11""",,,,,"20' 12"" x 12' 6""","8' 6"" x 7' 3""",,,,
San Diego Downtown,279,T4-26B,T4-26B,2.5 BEDROOM,"T4-26B 650 Pacific Hwy, San Diego, CA 92101",SENTO RESIDENCES,32.71225,-117.17147,,,,,,HIGH RISE APTS.,#FFBE83FF,T4-B4,26,East,2.5,3.0,170,1830,2613700,AVAILABLE,#FFBC00FF,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,2196398,2613714,"T4-25B, T4-26B, T4-27B, T4-28B",T4-B4_Floorplan.png,N/A,SENTO_RESIDENCES_26_BlgPlan.png,N/A,T4-B4_Interiors_xx.ext,T4-B4_360_xx.jpg,T4-B4_media_xx.ext,N/A,152,18,1640,200,,4.9 x 4.4,4.4 x 4.0,4.5 x 3.4,3.5 x 3.5,,4.3 x 3.7,4.4 x 3.4,,,,,,2.6 x 2.1,3.4 x 1.5,3.4 x 1.6,,,4.0 x 0.9,,6.0 x 2.8,,,,,,,"16' 1"" x 14' 5""","14' 5"" x 13' 1""","14' 9"" x 11' 2""","11' 6"" x 11' 6""",,"14' 1"" x 12' 2""","14' 5"" x 11' 2""",,,,,,"8' 6"" x 6' 11""","11' 2"" x 4' 11""","11' 2"" x 5' 3""",,,"13' 1"" x 2' 11""",,"19' 8"" x 9' 2""",,,,,
San Diego Downtown,280,T4-26C,T4-26C,3 BEDROOM,"T4-26C 650 Pacific Hwy, San Diego, CA 92101",SENTO RESIDENCES,32.71225,-117.17147,,,,,,HIGH RISE APTS.,#FFBE83FF,T4-C4,26,East & South,3.0,3.0,186,2002,3022100,SOLD,#434343FF,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,2539613,3022140,"T4-25C, T4-26C, T4-27C, T4-28C",T4-C4_Floorplan.png,N/A,SENTO_RESIDENCES_26_BlgPlan.png,N/A,T4-C4_Interiors_xx.ext,T4-C4_360_xx.jpg,T4-C4_media_xx.ext,N/A,156,30,1680,330,,4.8 x 4.6,4.8 x 4.6,3.4 x 2.7,,,5.0 x 4.6,4.0 x 3.7,3.4 x 3.4,,,,,3.2 x 1.5,3.1 x 1.4,3.2 x 1.5,,,4.3 x 1.0,,10.8 x 2.8,,,,,,,"15' 9"" x 15' 1""","15' 9"" x 15' 1""","11' 2"" x 8' 10""",,,"16' 5"" x 15' 1""","13' 1"" x 12' 2""","11' 2"" x 11' 2""",,,,,"10' 6"" x 4' 11""","10' 2"" x 4' 7""","10' 6"" x 4' 11""",,,"14' 1"" x 3' 3""",,,,,,,
San Diego Downtown,281,T4-26E,T4-26E,3.5 BEDROOM,"T4-26E 650 Pacific Hwy, San Diego, CA 92101",SENTO RESIDENCES,32.71225,-117.17147,,,,,,HIGH RISE APTS.,#FFBE83FF,T4-E2,26,West & South ,3.5,3.5,199,2142,4071100,AVAILABLE,#FFBC00FF,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,3421067,4071069,"T4-26E, T4-27E, T4-28E",T4-E2_Floorplan.png,N/A,SENTO_RESIDENCES_26_BlgPlan.png,N/A,T4-E2_Interiors_xx.ext,T4-E2_360_xx.jpg,T4-E2_media_xx.ext,N/A,186,13,2010,140,4.3 x 2.5,4.8 x 4.6,4.6 x 3.9,3.9 x 3.0,3.9 x 2.8,,5.0 x 4.1,5.2 x 3.5,4.5 x 3.9,,,,,2.7 x 1.8,2.7 x 1.5,3.4 x 1.5,2.1 x 1.5,,,,4.5 x 3.0,,,,,,"14' 1"" x 8' 2""","15' 9"" x 15' 1""","15' 1"" x 12' 10""","12' 10"" x 9' 10""","12' 10"" x 9' 2""",,"16' 5"" x 13' 5""","17' 1"" x 11' 6""","14' 9"" x 12' 10""",,,,,"8' 10"" x 5' 11""","8' 10"" x 4' 11""","11' 2"" x 4' 11""","6' 11"" x 4' 11""",,,,"14' 9"" x 9' 10""",,,,,
San Diego Downtown,282,T4-26F,T4-26F,3.5 BEDROOM,"T4-26F 650 Pacific Hwy, San Diego, CA 92101",SENTO RESIDENCES,32.71225,-117.17147,,,,,,HIGH RISE APTS.,#FFBE83FF,T4-F4,26,West & North,3.5,4.0,212,2282,3835100,AVAILABLE,#FFBC00FF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,3222793,3835124,"T4-26F, T4-27F, T4-28F",T4-F4_Floorplan.png,N/A,SENTO_RESIDENCES_26_BlgPlan.png,N/A,T4-F4_Interiors_xx.ext,T4-F4_360_xx.jpg,T4-F4_media_xx.ext,N/A,186,26,2010,280,3.9 x 2.5,5.3 x 4.3,4.3 x 3.5,3.9 x 3.0,,,5.4 x 5.1 ,4.5 x 3.5,4.1 x 3.9,2.9 x 2.4 ,,,,3.3 x 1.8,2.6 x 1.5,3.9 x 1.6 ,3.1 x 1.5,,,,12.0 x 3.3,,,,,,"12' 10"" x 8' 2""","17' 5"" x 14' 1""","14' 1"" x 11' 6""","12' 10"" x 9' 10""",,,"17' 9"" x 16' 9""","14' 9"" x 11' 6""","13' 5"" x 12' 10""","9' 6"" x 7' 10""",,,,"10' 10"" x 5' 11""","8' 6"" x 4' 11""","12' 10"" x 5' 3""","10' 2"" x 4' 11""",,,,,,,,,
San Diego Downtown,283,3001,3001,STUDIO,"3001, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,HIGH RISE APTS.,#FFBE83FF,T5-Studio-E,27,north & east,0.0,1.0,64,689,3900,AVAILABLE,#FFBC00FF,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,3290,3948,"1201, 1301, 1401, 1501, 1601, 1701, 1801, 1901, 2001, 2201, 2301, 2401, 2501, 2601, 2701, 2801, 2901, 3001, 3101",T5-STUDIO-E_Floorplan.png,N/A,HOTEL_27_BlgPlan.png,N/A,T5-STUDIO-E_Interiors_xx.ext,T5-STUDIO-E_360_xx.jpg,T5-STUDIO-E_media_xx.ext,N/A,56,8,610,90,4.0 x 1.1,7.2 x 4.5,,3.2 x 2.2,,,,,,,,,2.8 x 1.4,,,,,,,,4.3 x 1.9,,,,,,"13' 1"" x 3' 7""","23' 7"" x 14' 9""",,"10' 6"" x 7' 3""",,,,,,,,,"9' 2"" x 4' 7""",,,,,,,,"14' 1"" x 6' 3""",,,,,
San Diego Downtown,284,3002,3002,1 BEDROOM,"3002, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,HIGH RISE APTS.,#FFBE83FF,T5-1bed-E,27,south & east,1.0,1.0,95,1023,6300,AVAILABLE,#FFBC00FF,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,5286,6343,"2802, 2902, 3002, 3102",T5-1BED-E_Floorplan.png,N/A,HOTEL_27_BlgPlan.png,N/A,T5-1BED-E_Interiors_xx.ext,T5-1BED-E_360_xx.jpg,T5-1BED-E_media_xx.ext,N/A,78,17,840,190,,5.8 x 3.8,4.3 x 3.6,2.7 x 1.8,,4.6 x 3.3,,,,,,,2.6 x 1.4,,,,,,,,3.6 x 1.2,4.8 x 2.7,,,,,,"19' 0"" x 12' 6""","14' 1"" x 11' 10""","8' 10"" x 5' 11""",,"15' 1"" x 10' 10""",,,,,,,"8' 6"" x 4' 7""",,,,,,,,"11' 10"" x 3' 11""","15' 9"" x 8' 10""",,,,
San Diego Downtown,285,3003,3003,STUDIO,"3003, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,HIGH RISE APTS.,#FFBE83FF,T5-Studio-A,27,south,0.0,1.0,88,947,5000,BOOKED,#CBAD86FF,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,4197,5036,"1002, 1102, 1203, 1303, 1403, 3003, 3103",T5-STUDIO-A_Floorplan.png,N/A,HOTEL_27_BlgPlan.png,N/A,T5-STUDIO-A_Interiors_xx.ext,T5-STUDIO-A_360_xx.jpg,T5-STUDIO-A_media_xx.ext,N/A,82,6,890,70,2.5 x 1.2,6.5 x 5.6,,3.1 x 2.5,,2.8 x 2.7,,,,,,,2.8 x 1.4,,,,,,4.0 x 1.6,,4.2 x 1.2,1.7 x 0.8,,,,,"8' 2"" x 3' 11""","21' 4"" x 18' 4""",,"10' 2"" x 8' 2""",,"9' 2"" x 8' 10""",,,,,,,"9' 2"" x 4' 7""",,,,,,"13' 1"" x 5' 3""",,"13' 9"" x 3' 11""","5' 7"" x 2' 7""",,,,
San Diego Downtown,286,3004,3004,STUDIO,"3004, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,HIGH RISE APTS.,#FFBE83FF,T5-Studio-B,27,south,0.0,1.0,64,689,4400,AVAILABLE,#FFBC00FF,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,3696,4435,"1003, 1103, 1204, 1304, 1404, 3004, 3104",T5-STUDIO-B_Floorplan.png,N/A,HOTEL_27_BlgPlan.png,N/A,T5-STUDIO-B_Interiors_xx.ext,T5-STUDIO-B_360_xx.jpg,T5-STUDIO-B_media_xx.ext,N/A,57,7,620,80,,6.0 x 4.5,,3.7 x 1.6,,3.7 x 2.8,,,,,,,2.8 x 1.4,,,,,,,,5.6 x 1.2,,,,,,,"19' 8"" x 14' 9""",,"12' 2"" x 5' 3""",,"12' 2"" x 9' 2""",,,,,,,"9' 2"" x 4' 7""",,,,,,,,"18' 4"" x 3' 11""",,,,,
San Diego Downtown,287,3005,3005,1 BEDROOM,"3005, 900 W Harbor Dr, San Diego, CA 92101",HOTEL,,,,,,,,HIGH RISE APTS.,#FFBE83FF,T5-1bed-D,27,South,1.0,1.0,76,818,5200,AVAILABLE,#FFBC00FF,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,4319,5183,"3005, 3105",T5-1BED-D_Floorplan.png,N/A,HOTEL_27_BlgPlan.png,N/A,T5-1BED-D_Interiors_xx.ext,T5-1BED-D_360_xx.jpg,T5-1BED-D_media_xx.ext,N/A,71,5,770,60,,4.2 x 4.0,4.0 x 4.0,3.3 x 2.4,,3.8 x 3.4,,,,,,,2.8 x 1.4,,,,,,,,3.6 x 1.4,,,,,,,"13' 9"" x 13' 1""","13' 1"" x 13' 1""","10' 10"" x 7' 10""",,"12' 6"" x 11' 2""",,,,,,,"9' 2"" x 4' 7""",,,,,,,,"11' 10"" x 4' 7""",,,,,
San Diego Downtown,288,POOL_LOUNGE,POOL LOUNGE,,,HOTEL,,,,,,,,AMENITIES,#D06536FF,T5-30-Pool-lounge,27 & 28,north & west,N/A,N/A,578,6222,0,,,,FALSE,TRUE,,,,,,,,TRUE,FALSE,,0,,N/A,T5-30-POOL-LOUNGE_Floorplan.png,N/A,HOTEL_27_BlgPlan.png,N/A,T5-30-POOL-LOUNGE_Interiors_xx.ext,T5-30-POOL-LOUNGE_360_xx.jpg,T5-30-POOL-LOUNGE_media_xx.ext,N/A,289,289,3120,3120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Diego Downtown,289,T4-27A,T4-27A,3 BEDROOM,"T4-27A 650 Pacific Hwy, San Diego, CA 92101",SENTO RESIDENCES,32.71225,-117.17147,,,,,,HIGH RISE APTS.,#FFBE83FF,T4-A1,27,North & East & West,3.0,3.0,211,2271,3555900,AVAILABLE,#FFBC00FF,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,2963234,3555881,"T4-10A, T4-11A, T4-12A, T4-13A, T4-14A, T4-15A, T4-18A, T4-19A, T4-20A, T4-21A, T4-22A, T4-23A, T4-24A, T4-25A, T4-26A, T4-27A, T4-28A, T4-8A, T4-9A",T4-A1_Floorplan.png,N/A,SENTO_RESIDENCES_27_BlgPlan.png,N/A,T4-A1_Interiors_xx.ext,T4-A1_360_xx.jpg,T4-A1_media_xx.ext,N/A,180,31,1940,340,,5.2 X 5.0,5.2 X 4.0,4.9 X 2.6,,,5.4 x 3.3,4.7 x 3.4,5.5 x 2.9,,,,,2.7 X 1.8,3.4 x 2.6,2.7 x 1.8,,,,,6.4 x 3.8,2.6 x 2.2,,,,,,"17' 1"" x 16' 5""","17' 1"" x 13' 1""","16' 1"" x 8' 6""",,,"17' 9"" x 10' 10""","15' 5"" x 11' 2""","18' 1"" x 9' 6""",,,,,"8' 10"" x 5' 11""","11' 2"" x 8' 6""","8' 10"" x 5' 11""",,,,,"20' 12"" x 12' 6""","8' 6"" x 7' 3""",,,,
San Diego Downtown,290,T4-27B,T4-27B,2.5 BEDROOM,"T4-27B 650 Pacific Hwy, San Diego, CA 92101",SENTO RESIDENCES,32.71225,-117.17147,,,,,,HIGH RISE APTS.,#FFBE83FF,T4-B4,27,East,2.5,3.0,170,1830,2635700,AVAILABLE,#FFBC00FF,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,2196398,2635678,"T4-25B, T4-26B, T4-27B, T4-28B",T4-B4_Floorplan.png,N/A,SENTO_RESIDENCES_27_BlgPlan.png,N/A,T4-B4_Interiors_xx.ext,T4-B4_360_xx.jpg,T4-B4_media_xx.ext,N/A,152,18,1640,200,,4.9 x 4.4,4.4 x 4.0,4.5 x 3.4,3.5 x 3.5,,4.3 x 3.7,4.4 x 3.4,,,,,,2.6 x 2.1,3.4 x 1.5,3.4 x 1.6,,,4.0 x 0.9,,6.0 x 2.8,,,,,,,"16' 1"" x 14' 5""","14' 5"" x 13' 1""","14' 9"" x 11' 2""","11' 6"" x 11' 6""",,"14' 1"" x 12' 2""","14' 5"" x 11' 2""",,,,,,"8' 6"" x 6' 11""","11' 2"" x 4' 11""","11' 2"" x 5' 3""",,,"13' 1"" x 2' 11""",,"19' 8"" x 9' 2""",,,,,
San Diego Downtown,291,T4-27C,T4-27C,3 BEDROOM,"T4-27C 650 Pacific Hwy, San Diego, CA 92101",SENTO RESIDENCES,32.71225,-117.17147,,,,,,HIGH RISE APTS.,#FFBE83FF,T4-C4,27,East & South,3.0,3.0,186,2002,3047500,AVAILABLE,#FFBC00FF,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,2539613,3047536,"T4-25C, T4-26C, T4-27C, T4-28C",T4-C4_Floorplan.png,N/A,SENTO_RESIDENCES_27_BlgPlan.png,N/A,T4-C4_Interiors_xx.ext,T4-C4_360_xx.jpg,T4-C4_media_xx.ext,N/A,156,30,1680,330,,4.8 x 4.6,4.8 x 4.6,3.4 x 2.7,,,5.0 x 4.6,4.0 x 3.7,3.4 x 3.4,,,,,3.2 x 1.5,3.1 x 1.4,3.2 x 1.5,,,4.3 x 1.0,,10.8 x 2.8,,,,,,,"15' 9"" x 15' 1""","15' 9"" x 15' 1""","11' 2"" x 8' 10""",,,"16' 5"" x 15' 1""","13' 1"" x 12' 2""","11' 2"" x 11' 2""",,,,,"10' 6"" x 4' 11""","10' 2"" x 4' 7""","10' 6"" x 4' 11""",,,"14' 1"" x 3' 3""",,,,,,,
San Diego Downtown,292,T4-27G,T4-27G,2 BEDROOM DUPLEX,"T4-27G 650 Pacific Hwy, San Diego, CA 92101",SENTO RESIDENCES,32.71225,-117.17147,,,,,,HIGH RISE APTS.,#FFBE83FF,T4-D2,27 & 28,South & East ,2.0,3.0,206,2217,3030800,BOOKED,#CBAD86FF,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,2525690,3030828,"T4-25G, T4-27G",T4-D2_Floorplan.png,N/A,SENTO_RESIDENCES_27_BlgPlan.png,N/A,T4-D2_Interiors_xx.ext,T4-D2_360_xx.jpg,T4-D2_media_xx.ext,N/A,180,26,1940,280,,7.1 x 4.3,5.3 x 3.4,3.6 x 3.6,,,8.2 x 3.0,4.8 x 4.5 ,,,,,,3.1 x 1.5,3.0 x 1.5,2.7 x 1.5,,,5.4 x 1.8,8.0 x 1.2,8.3 x 1.5,8.3 x 1.5,,,,,,"23' 4"" x 14' 1""","17' 5"" x 11' 2""","11' 10"" x 11' 10""",,,"26' 11"" x 9' 10""","15' 9"" x 14' 9""",,,,,,"10' 2"" x 4' 11""","9' 10"" x 4' 11""","8' 10"" x 4' 11""",,,"17' 9"" x 5' 11""","26' 3"" x 3' 11""","27' 3"" x 4' 11""","27' 3"" x 4' 11""",,,,
San Diego Downtown,293,T4-27H,T4-27H,2 BEDROOM DUPLEX,"T4-27H 650 Pacific Hwy, San Diego, CA 92101",SENTO RESIDENCES,32.71225,-117.17147,,,,,,HIGH RISE APTS.,#FFBE83FF,T4-D3,27 & 28,South & West,2.0,3.0,203,2185,3306400,AVAILABLE,#FFBC00FF,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,2755298,3306358,"T4-25H, T4-27H",T4-D3_Floorplan.png,N/A,SENTO_RESIDENCES_27_BlgPlan.png,N/A,T4-D3_Interiors_xx.ext,T4-D3_360_xx.jpg,T4-D3_media_xx.ext,N/A,177,26,1910,280,,6.2 x 4.2,3.6 x 3.6 ,3.6 x 2.7,,,7.4 x 3.3,4.5 x 4.3,,,,,,3.3 x 1.5,3.5 x 1.7,3.5 x 1.7,,,6.2 x 1.6,4.5 x 1.6,7.6 x 1.5,8.2 x 1.5,,,,,,"20' 4"" x 13' 9""","11' 10"" x 11' 10""","11' 10"" x 8' 10""",,,"24' 3"" x 10' 10""","14' 9"" x 14' 1""",,,,,,"10' 10"" x 4' 11""","11' 6"" x 5' 7""","11' 6"" x 5' 7""",,,"20' 4"" x 5' 3""","14' 9"" x 5' 3""","24' 11"" x 4' 11""","26' 11"" x 4' 11""",,,,
San Diego Downtown,294,T4-27E,T4-27E,3.5 BEDROOM,"T4-27E 650 Pacific Hwy, San Diego, CA 92101",SENTO RESIDENCES,32.71225,-117.17147,,,,,,HIGH RISE APTS.,#FFBE83FF,T4-E2,27,West & South ,3.5,3.5,199,2142,4105300,BOOKED,#CBAD86FF,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,3421067,4105280,"T4-26E, T4-27E, T4-28E",T4-E2_Floorplan.png,N/A,SENTO_RESIDENCES_27_BlgPlan.png,N/A,T4-E2_Interiors_xx.ext,T4-E2_360_xx.jpg,T4-E2_media_xx.ext,N/A,186,13,2010,140,4.3 x 2.5,4.8 x 4.6,4.6 x 3.9,3.9 x 3.0,3.9 x 2.8,,5.0 x 4.1,5.2 x 3.5,4.5 x 3.9,,,,,2.7 x 1.8,2.7 x 1.5,3.4 x 1.5,2.1 x 1.5,,,,4.5 x 3.0,,,,,,"14' 1"" x 8' 2""","15' 9"" x 15' 1""","15' 1"" x 12' 10""","12' 10"" x 9' 10""","12' 10"" x 9' 2""",,"16' 5"" x 13' 5""","17' 1"" x 11' 6""","14' 9"" x 12' 10""",,,,,"8' 10"" x 5' 11""","8' 10"" x 4' 11""","11' 2"" x 4' 11""","6' 11"" x 4' 11""",,,,"14' 9"" x 9' 10""",,,,,
San Diego Downtown,295,T4-27F,T4-27F,3.5 BEDROOM,"T4-27F 650 Pacific Hwy, San Diego, CA 92101",SENTO RESIDENCES,32.71225,-117.17147,,,,,,HIGH RISE APTS.,#FFBE83FF,T4-F4,27,West & North,3.5,4.0,212,2282,3867400,AVAILABLE,#FFBC00FF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,3222793,3867352,"T4-26F, T4-27F, T4-28F",T4-F4_Floorplan.png,N/A,SENTO_RESIDENCES_27_BlgPlan.png,N/A,T4-F4_Interiors_xx.ext,T4-F4_360_xx.jpg,T4-F4_media_xx.ext,N/A,186,26,2010,280,3.9 x 2.5,5.3 x 4.3,4.3 x 3.5,3.9 x 3.0,,,5.4 x 5.1 ,4.5 x 3.5,4.1 x 3.9,2.9 x 2.4 ,,,,3.3 x 1.8,2.6 x 1.5,3.9 x 1.6 ,3.1 x 1.5,,,,12.0 x 3.3,,,,,,"12' 10"" x 8' 2""","17' 5"" x 14' 1""","14' 1"" x 11' 6""","12' 10"" x 9' 10""",,,"17' 9"" x 16' 9""","14' 9"" x 11' 6""","13' 5"" x 12' 10""","9' 6"" x 7' 10""",,,,"10' 10"" x 5' 11""","8' 6"" x 4' 11""","12' 10"" x 5' 3""","10' 2"" x 4' 11""",,,,,,,,,
